"","cuidador","leer","jugar","salir","vertv","deporte","dispositivoselectronicos","valor"
"2795",1,1,1,0,1,0,0,3
"2796",1,0,1,0,0,0,0,1
"2797",1,0,1,0,0,0,0,1
"2798",2,0,0,0,0,0,0,0
"2799",2,0,0,0,0,0,0,0
"2800",2,0,0,0,0,0,0,0
"2801",1,0,0,0,0,0,0,0
"2802",2,0,0,0,0,0,0,0
"2803",2,0,1,0,1,0,0,2
"2804",2,0,0,0,0,0,0,0
"2805",2,0,0,0,1,0,0,1
"2806",2,0,0,0,0,0,0,0
"2807",1,0,1,0,0,0,0,1
"2808",2,0,1,0,0,0,0,1
"2809",2,0,0,0,0,0,0,0
"2810",1,0,0,0,2,0,0,2
"2811",2,0,0,0,0,0,0,0
"2812",1,0,0,0,1,0,0,1
"2813",2,0,0,2,0,0,0,2
"2814",2,0,0,0,2,0,0,2
"2815",2,0,2,0,0,0,0,2
"2816",1,0,0,2,3,0,0,5
"2817",1,0,2,0,0,0,0,2
"2818",2,0,0,0,0,0,0,0
"2819",1,0,0,2,0,0,0,2
"2820",2,0,1,0,0,0,0,1
"2821",2,0,0,0,0,0,0,0
"2822",2,0,0,3,0,0,0,3
"2823",1,0,1,0,0,0,0,1
"2824",1,0,2,0,0,0,0,2
"2825",2,0,0,0,0,0,0,0
"2826",2,2,2,0,2,0,0,6
"2827",2,0,1,0,0,0,0,1
"2828",2,0,0,0,0,0,0,0
"2829",2,0,0,0,0,0,0,0
"2830",2,0,0,0,1,0,0,1
"2831",1,0,0,0,0,0,0,0
"2832",2,1,0,0,0,0,0,1
"2833",2,0,1,0,0,0,0,1
"2834",1,0,1,0,0,0,0,1
"2835",1,2,0,0,0,0,0,2
"2836",2,0,0,0,0,0,0,0
"2837",2,0,0,0,0,0,0,0
"2838",2,0,0,0,0,0,0,0
"2839",2,0,0,0,0,0,0,0
"2840",2,0,1,0,0,0,0,1
"2841",1,0,0,0,1,0,0,1
"2842",2,0,1,0,0,0,0,1
"2843",1,0,0,0,1,0,0,1
"2844",2,0,1,0,0,0,0,1
"2845",2,0,0,0,0,0,0,0
"2846",1,0,0,0,1,0,0,1
"2847",2,0,1,0,0,0,0,1
"2848",2,0,1,0,0,0,0,1
"2849",2,0,0,0,0,0,0,0
"2850",2,0,0,0,1,0,0,1
"2851",2,0,0,2,0,0,0,2
"2852",2,2,0,0,1,0,0,3
"2853",1,0,0,0,1,0,0,1
"2854",2,0,0,2,1,0,0,3
"2855",2,0,0,0,0,0,0,0
"2856",2,1,1,0,0,0,0,2
"2857",2,0,0,0,2,0,0,2
"2858",2,0,0,0,1,0,0,1
"2859",2,0,0,0,1,0,0,1
"2860",2,0,0,0,1,0,0,1
"2861",5,0,0,2,1,0,0,3
"2862",2,0,0,0,1,0,0,1
"2863",3,0,0,0,0,0,0,0
"2864",2,1,2,2,0,0,0,5
"2865",3,2,1,0,1,0,0,4
"2866",2,2,1,0,1,0,0,4
"2867",2,0,1,3,0,0,0,4
"2868",2,0,1,1,0,0,0,2
"2869",2,0,0,2,0,0,2,4
"2870",2,0,0,0,0,0,0,0
"2871",2,0,0,0,0,0,2,2
"2872",2,0,0,0,1,0,0,1
"2873",4,0,1,1,2,0,0,4
"2874",2,0,0,0,0,0,0,0
"2875",2,0,1,0,1,0,0,2
"2876",2,0,0,0,0,0,0,0
"2877",2,0,0,0,2,0,0,2
"2878",5,1,0,0,1,0,0,2
"2879",2,0,0,0,0,0,0,0
"2880",2,0,0,0,0,0,0,0
"2881",2,0,1,0,0,0,0,1
"2882",2,0,0,0,2,0,0,2
"2883",2,0,1,0,1,0,0,2
"2884",2,3,1,3,1,0,0,8
"2885",2,0,0,1,0,0,0,1
"2886",2,1,1,2,2,0,0,6
"2887",1,0,2,0,1,0,0,3
"2888",2,1,1,3,1,0,0,6
"2889",1,1,1,0,1,0,0,3
"2890",1,0,1,1,1,0,1,4
"2891",2,0,1,0,1,0,1,3
"2892",2,1,1,3,2,0,0,7
"2893",1,1,1,0,1,0,0,3
"2894",1,0,0,0,0,0,0,0
"2895",5,2,2,0,0,0,0,4
"2896",2,0,0,3,2,0,0,5
"2897",2,2,1,0,0,0,0,3
"2898",2,0,1,0,0,0,0,1
"2899",2,0,0,0,0,0,0,0
"2900",2,0,0,0,1,0,0,1
"2901",2,0,2,0,0,0,0,2
"2902",2,0,0,2,0,0,0,2
"2903",2,0,0,0,0,0,0,0
"2904",2,3,0,0,1,0,0,4
"2905",5,0,0,0,0,0,0,0
"2906",2,0,1,0,0,0,0,1
"2907",2,0,0,0,0,0,0,0
"2908",2,0,1,0,1,0,0,2
"2909",2,0,0,0,0,0,0,0
"2910",2,0,0,0,2,0,0,2
"2911",2,2,0,0,1,0,0,3
"2912",2,0,2,0,2,0,0,4
"2913",2,0,0,0,1,0,0,1
"2914",2,0,0,0,0,0,0,0
"2915",2,0,0,0,0,0,0,0
"2916",2,0,0,0,1,0,0,1
"2917",1,0,0,0,1,0,0,1
"2918",2,0,0,2,1,0,0,3
"2919",2,0,0,2,1,0,0,3
"2920",2,0,0,0,1,0,0,1
"2921",2,0,0,0,0,0,0,0
"2922",2,0,0,0,0,0,0,0
"2923",2,0,0,1,1,0,0,2
"2924",2,0,0,0,1,0,0,1
"2925",2,0,0,0,1,0,0,1
"2926",2,2,3,2,3,0,2,12
"2927",2,0,2,2,1,0,0,5
"2928",2,0,2,2,1,0,0,5
"2929",2,0,0,2,0,0,0,2
"2930",2,0,2,2,1,0,0,5
"2931",2,0,2,0,0,0,0,2
"2932",2,3,1,0,0,0,0,4
"2933",2,0,1,0,1,0,0,2
"2934",2,0,0,0,0,0,0,0
"2935",1,0,0,0,2,0,0,2
"2936",2,0,1,0,0,0,0,1
"2937",2,1,1,0,0,0,0,2
"2938",2,1,1,0,1,0,2,5
"2939",2,0,1,0,1,0,1,3
"2940",5,2,1,0,1,0,0,4
"2941",6,0,1,0,1,0,1,3
"2942",2,2,1,3,1,0,2,9
"2943",2,0,0,0,1,0,1,2
"2944",2,0,0,0,1,0,0,1
"2945",2,0,1,0,1,0,0,2
"2946",2,0,2,0,2,0,0,4
"2947",6,0,0,0,0,0,0,0
"2948",2,0,0,0,2,0,0,2
"2949",1,0,0,0,1,0,0,1
"2950",2,0,0,0,2,0,0,2
"2951",1,0,0,0,1,0,1,2
"2952",8,0,1,0,1,0,0,2
"2953",1,0,1,0,1,0,0,2
"2954",2,0,2,0,0,0,0,2
"2955",2,0,1,2,1,1,0,5
"2956",1,0,0,0,1,0,0,1
"2957",2,0,2,0,0,0,0,2
"2958",2,2,0,2,1,0,0,5
"2959",2,0,0,0,1,0,0,1
"2960",3,2,0,0,1,0,0,3
"2961",2,2,0,0,0,0,0,2
"2962",2,0,0,0,1,0,0,1
"2963",2,0,0,0,2,0,0,2
"2964",2,0,0,0,0,0,0,0
"2965",2,0,0,0,0,0,0,0
"2966",2,0,0,0,0,0,0,0
"2967",2,0,0,0,0,0,0,0
"2968",2,0,0,0,0,0,0,0
"2969",2,2,0,0,1,0,0,3
"2970",2,0,0,0,3,0,0,3
"2971",2,0,0,0,3,0,0,3
"2972",2,0,1,0,1,0,0,2
"2973",2,0,1,0,1,0,0,2
"2974",2,0,0,0,0,0,0,0
"2975",2,0,2,0,1,0,0,3
"2976",1,0,1,0,1,0,0,2
"2977",5,1,1,3,1,2,1,9
"2978",2,1,1,0,1,0,0,3
"2979",2,1,1,1,0,0,0,3
"2980",2,0,1,0,0,0,0,1
"2981",5,0,1,0,1,0,0,2
"2982",1,0,0,1,1,0,0,2
"2983",2,1,0,0,0,0,0,1
"2984",2,0,0,0,0,0,0,0
"2985",2,0,1,0,0,0,0,1
"2986",2,0,1,0,1,0,0,2
"2987",2,0,0,0,0,0,0,0
"2988",1,2,1,0,1,0,1,5
"2989",2,0,2,0,1,0,0,3
"2990",5,0,1,0,0,0,0,1
"2991",2,1,1,0,1,0,0,3
"2992",2,1,1,0,0,0,0,2
"2993",2,0,0,0,0,0,0,0
"2994",4,0,0,0,2,0,0,2
"2995",2,0,0,0,2,0,0,2
"2996",2,0,1,0,1,0,0,2
"2997",2,2,1,0,1,0,0,4
"2998",2,0,0,0,2,0,0,2
"2999",2,0,0,0,2,0,0,2
"3000",2,0,0,0,1,0,1,2
"3001",2,0,0,0,0,0,0,0
"3002",1,2,0,0,0,0,0,2
"3003",2,0,1,0,1,0,0,2
"3004",2,0,0,0,0,0,0,0
"3005",2,0,2,0,2,0,0,4
"3006",2,0,0,0,0,0,0,0
"3007",2,3,1,0,1,0,0,5
"3008",2,0,0,0,2,0,0,2
"3009",1,0,1,1,1,0,0,3
"3010",2,0,0,0,0,0,0,0
"3011",1,2,0,1,1,0,0,4
"3012",1,2,0,0,1,0,0,3
"3013",2,0,0,2,1,0,0,3
"3014",1,0,1,0,1,0,0,2
"3015",5,1,1,0,1,1,2,6
"3016",2,0,0,0,0,0,4,4
"3017",2,0,0,0,1,0,0,1
"3018",2,2,2,2,0,1,2,9
"3019",2,0,0,0,0,0,0,0
"3020",2,1,0,2,1,0,0,4
"3021",1,0,0,0,1,0,0,1
"3022",5,1,0,0,0,0,0,1
"3023",2,0,0,0,1,0,0,1
"3024",3,0,2,2,1,0,0,5
"3025",2,0,0,2,1,0,0,3
"3026",2,0,0,2,1,0,0,3
"3027",2,0,1,2,1,2,0,6
"3028",2,2,0,2,1,0,0,5
"3029",2,0,0,0,1,0,0,1
"3030",2,0,2,2,1,0,0,5
"3031",2,0,2,2,1,0,0,5
"3032",2,0,0,0,0,0,0,0
"3033",2,0,0,0,1,0,0,1
"3034",2,0,0,0,0,0,0,0
"3035",2,0,0,0,0,0,0,0
"3036",2,0,0,1,1,0,0,2
"3037",2,1,0,0,0,0,0,1
"3038",6,0,1,0,1,0,0,2
"3039",2,0,0,0,0,0,0,0
"3040",1,0,0,0,2,0,0,2
"3041",1,0,0,0,2,0,0,2
"3042",1,0,0,0,1,0,0,1
"3043",1,0,0,0,1,0,0,1
"3044",1,0,0,0,1,0,0,1
"3045",1,0,0,0,1,0,0,1
"3046",2,0,0,0,0,0,0,0
"3047",1,2,0,0,0,0,0,2
"3048",2,0,0,0,0,0,0,0
"3049",2,0,0,0,0,0,0,0
"3050",2,0,1,0,0,0,0,1
"3051",2,0,0,0,0,0,0,0
"3052",1,3,0,0,0,0,0,3
"3053",2,0,0,0,0,0,0,0
"3054",1,0,0,0,0,0,0,0
"3055",2,0,0,0,0,0,0,0
"3056",3,0,0,0,0,0,0,0
"3057",2,0,1,0,0,0,0,1
"3058",2,0,0,0,0,0,0,0
"3059",2,0,0,0,2,0,0,2
"3060",1,0,2,0,2,0,0,4
"3061",2,0,0,0,0,0,0,0
"3062",2,0,1,0,1,0,0,2
"3063",2,1,0,0,0,0,0,1
"3064",5,1,0,0,0,0,0,1
"3065",2,2,2,0,2,0,0,6
"3066",1,2,2,0,2,0,0,6
"3067",2,2,0,0,0,0,0,2
"3068",1,2,0,0,1,0,0,3
"3069",2,0,0,0,0,0,0,0
"3070",2,0,0,0,1,0,0,1
"3071",2,0,2,0,1,0,0,3
"3072",1,0,1,0,0,0,0,1
"3073",2,0,0,0,0,0,0,0
"3074",1,1,0,0,1,0,0,2
"3075",2,0,0,0,2,0,1,3
"3076",2,0,0,0,2,0,0,2
"3077",1,0,0,0,1,0,0,1
"3078",1,0,0,0,1,0,0,1
"3079",1,0,0,0,2,0,0,2
"3080",2,0,0,0,0,0,0,0
"3081",2,0,0,0,1,0,0,1
"3082",2,0,0,0,2,0,0,2
"3083",2,0,0,0,2,0,0,2
"3084",2,0,0,0,0,0,0,0
"3085",2,0,0,0,2,0,0,2
"3086",1,2,0,0,1,0,0,3
"3087",5,0,1,0,1,0,0,2
"3088",5,2,0,0,1,0,2,5
"3089",2,0,1,0,3,0,0,4
"3090",5,0,2,0,3,0,0,5
"3091",3,0,2,0,1,0,0,3
"3092",1,0,0,0,3,0,0,3
"3093",2,0,0,0,1,0,2,3
"3094",2,0,0,0,0,0,0,0
"3095",5,0,0,0,0,0,0,0
"3096",2,0,0,0,1,0,0,1
"3097",2,0,0,0,0,0,0,0
"3098",2,0,0,0,1,0,0,1
"3099",2,0,0,2,0,0,0,2
"3100",2,0,0,0,2,0,0,2
"3101",2,0,0,0,0,0,0,0
"3102",2,0,0,0,0,0,0,0
"3103",1,0,2,0,0,0,0,2
"3104",2,0,0,0,0,0,0,0
"3105",2,0,1,2,0,0,0,3
"3106",2,0,0,0,0,0,0,0
"3107",1,0,0,2,0,0,0,2
"3108",2,0,2,0,1,0,0,3
"3109",2,0,0,0,0,0,0,0
"3110",2,0,0,0,0,0,0,0
"3111",2,0,0,0,0,0,0,0
"3112",2,0,0,0,0,0,0,0
"3113",2,0,0,0,0,0,0,0
"3114",2,0,0,0,0,0,0,0
"3115",2,0,0,0,0,0,0,0
"3116",2,0,0,0,0,0,0,0
"3117",1,0,0,2,0,0,0,2
"3118",3,0,0,2,0,0,0,2
"3119",1,0,0,0,0,0,0,0
"3120",5,0,0,0,0,0,0,0
"3121",1,0,0,2,0,0,0,2
"3122",1,0,0,2,0,0,0,2
"3123",2,0,0,0,0,0,0,0
"3124",2,0,0,0,0,0,0,0
"3125",2,0,0,0,0,0,0,0
"3126",2,0,0,0,0,0,0,0
"3127",2,0,0,0,0,0,0,0
"3128",1,0,0,2,0,0,0,2
"3129",3,0,0,0,0,0,0,0
"3130",2,0,0,0,0,0,0,0
"3131",2,0,0,2,0,0,0,2
"3132",2,0,0,0,0,0,0,0
"3133",3,0,0,0,0,0,0,0
"3134",2,0,0,0,0,0,0,0
"3135",2,0,0,0,0,0,0,0
"3136",2,0,0,2,0,0,0,2
"3137",2,0,0,0,0,0,0,0
"3138",5,0,0,0,0,0,0,0
"3139",1,2,0,0,1,0,0,3
"3140",1,1,1,0,1,0,0,3
"3141",1,0,4,0,1,0,0,5
"3142",1,0,4,0,1,0,0,5
"3143",2,0,2,0,2,0,0,4
"3144",1,0,1,0,1,0,0,2
"3145",1,0,1,0,1,0,0,2
"3146",2,0,1,0,1,0,0,2
"3147",2,0,1,0,1,0,0,2
"3148",1,0,3,0,1,0,0,4
"3149",2,0,2,0,1,0,0,3
"3150",2,0,0,0,0,0,0,0
"3151",2,0,0,0,0,0,0,0
"3152",5,0,2,0,1,0,0,3
"3153",2,0,0,0,0,0,0,0
"3154",2,0,0,0,0,0,0,0
"3155",2,0,0,3,2,0,0,5
"3156",2,0,2,0,2,0,0,4
"3157",1,0,0,0,1,0,0,1
"3158",2,0,0,0,0,0,0,0
"3159",2,0,0,0,0,0,0,0
"3160",2,3,2,2,1,0,0,8
"3161",2,0,0,0,0,0,0,0
"3162",2,2,1,0,1,0,0,4
"3163",4,0,0,0,0,0,0,0
"3164",6,0,2,0,0,0,0,2
"3165",2,0,0,0,0,0,0,0
"3166",2,0,0,0,0,0,0,0
"3167",1,0,0,0,0,0,0,0
"3168",2,0,0,0,0,0,0,0
"3169",2,0,0,0,0,0,0,0
"3170",3,0,0,0,0,0,0,0
"3171",2,0,0,0,0,0,0,0
"3172",1,0,0,0,1,0,0,1
"3173",1,0,0,0,1,0,0,1
"3174",2,0,2,0,1,0,0,3
"3175",2,0,0,0,1,0,0,1
"3176",2,0,0,0,0,0,0,0
"3177",2,1,2,0,1,0,0,4
"3178",5,1,0,0,0,0,0,1
"3179",2,0,1,0,0,0,1,2
"3180",2,0,0,0,2,0,0,2
"3181",2,0,0,0,0,0,0,0
"3182",2,0,0,0,0,0,0,0
"3183",1,0,0,0,0,0,0,0
"3184",1,0,2,3,1,0,0,6
"3185",1,0,4,0,1,0,0,5
"3186",1,0,0,0,1,0,0,1
"3187",5,0,0,3,3,0,0,6
"3188",2,0,0,3,1,0,0,4
"3189",2,0,0,0,1,0,0,1
"3190",2,0,0,0,0,0,0,0
"3191",2,0,1,0,0,0,0,1
"3192",2,0,1,0,0,0,0,1
"3193",2,0,1,0,0,0,0,1
"3194",5,0,0,1,1,0,0,2
"3195",2,0,0,2,0,0,0,2
"3196",1,0,0,0,0,0,0,0
"3197",3,2,1,0,1,0,0,4
"3198",2,0,0,0,1,0,0,1
"3199",5,2,1,0,1,0,0,4
"3200",5,0,0,0,1,0,0,1
"3201",2,0,2,2,1,0,0,5
"3202",2,0,0,2,1,2,0,5
"3203",2,2,0,2,0,0,0,4
"3204",2,0,0,0,0,0,0,0
"3205",2,2,0,1,1,0,0,4
"3206",1,2,0,2,0,0,0,4
"3207",2,0,0,0,1,0,0,1
"3208",2,1,0,0,1,0,1,3
"3209",2,2,0,0,1,0,1,4
"3210",2,0,1,2,1,0,0,4
"3211",2,0,0,0,0,0,0,0
"3212",1,0,0,0,1,0,0,1
"3213",2,0,2,0,1,2,0,5
"3214",2,0,2,2,1,0,0,5
"3215",2,0,1,0,1,0,0,2
"3216",2,2,1,0,0,0,0,3
"3217",1,2,2,0,1,2,3,10
"3218",2,1,1,2,1,0,0,5
"3219",1,0,0,2,1,0,1,4
"3220",2,2,0,0,0,0,0,2
"3221",2,2,0,0,2,0,0,4
"3222",2,0,0,2,0,0,4,6
"3223",2,0,0,0,1,0,0,1
"3224",2,0,1,0,0,0,0,1
"3225",2,2,0,0,0,0,0,2
"3226",2,0,0,0,0,0,0,0
"3227",2,0,2,0,0,3,0,5
"3228",2,2,2,0,0,2,0,6
"3229",2,0,0,0,0,0,0,0
"3230",2,2,0,0,1,0,0,3
"3231",1,0,2,0,0,0,0,2
"3232",2,2,2,0,0,0,0,4
"3233",2,2,2,0,1,0,0,5
"3234",1,2,2,0,2,0,0,6
"3235",1,2,2,0,2,0,0,6
"3236",1,0,2,0,2,0,0,4
"3237",2,2,0,2,1,0,0,5
"3238",2,2,2,2,1,0,0,7
"3239",2,0,2,2,1,0,0,5
"3240",2,2,2,3,1,0,0,8
"3241",2,2,2,2,2,2,0,10
"3242",2,0,1,0,0,0,0,1
"3243",2,0,0,3,0,0,1,4
"3244",2,0,0,2,0,0,1,3
"3245",5,3,0,2,1,0,0,6
"3246",2,0,0,2,1,0,0,3
"3247",2,0,0,0,2,0,0,2
"3248",2,0,0,0,0,0,0,0
"3249",2,0,0,0,0,0,0,0
"3250",2,2,0,0,0,0,0,2
"3251",2,0,2,0,0,0,0,2
"3252",2,0,0,0,0,0,0,0
"3253",5,0,1,0,1,0,0,2
"3254",2,1,1,1,1,0,0,4
"3255",2,1,0,1,1,0,0,3
"3256",2,0,0,1,0,0,0,1
"3257",2,1,0,0,0,0,0,1
"3258",2,0,1,0,1,0,0,2
"3259",2,0,0,0,0,0,0,0
"3260",2,1,0,0,1,0,0,2
"3261",2,0,0,1,0,0,0,1
"3262",2,0,0,0,0,0,0,0
"3263",2,2,0,0,0,0,0,2
"3264",2,0,1,0,1,0,1,3
"3265",2,0,1,1,1,0,1,4
"3266",2,0,1,0,1,0,0,2
"3267",2,0,0,0,1,0,0,1
"3268",1,0,0,1,0,0,0,1
"3269",2,0,0,0,2,0,0,2
"3270",2,0,0,0,0,0,0,0
"3271",2,0,1,0,0,0,0,1
"3272",2,0,0,0,0,0,0,0
"3273",2,0,1,0,0,0,0,1
"3274",1,0,0,0,0,0,0,0
"3275",1,0,0,0,0,0,0,0
"3276",2,0,1,2,1,0,0,4
"3277",2,0,0,0,0,0,0,0
"3278",1,2,1,2,1,0,0,6
"3279",2,0,1,0,0,0,0,1
"3280",2,0,3,0,0,0,0,3
"3281",2,0,0,0,0,0,2,2
"3282",2,1,2,0,0,0,0,3
"3283",1,0,2,3,1,0,2,8
"3284",1,2,1,0,0,2,0,5
"3285",3,0,2,2,0,0,2,6
"3286",2,2,0,0,0,0,0,2
"3287",1,0,2,0,0,0,0,2
"3288",2,0,0,0,0,0,0,0
"3289",2,2,0,0,0,0,0,2
"3290",2,0,0,0,0,0,0,0
"3291",1,1,1,2,0,0,0,4
"3292",5,0,2,2,0,0,0,4
"3293",1,0,0,0,2,2,2,6
"3294",2,0,2,0,0,0,0,2
"3295",2,0,0,0,0,0,1,1
"3296",2,2,0,0,2,0,0,4
"3297",2,0,2,2,0,0,0,4
"3298",2,0,0,0,0,0,0,0
"3299",2,2,0,0,0,0,0,2
"3300",2,2,0,0,1,0,0,3
"3301",5,0,2,0,1,0,0,3
"3302",1,0,0,1,0,0,0,1
"3303",2,0,1,0,0,0,0,1
"3304",5,0,2,2,1,2,0,7
"3305",2,0,0,0,0,0,0,0
"3306",5,0,2,2,1,0,0,5
"3307",2,0,0,0,0,0,0,0
"3308",5,2,2,0,1,0,0,5
"3309",1,0,0,0,1,0,0,1
"3310",2,0,0,0,1,0,0,1
"3311",2,0,0,0,0,0,0,0
"3312",2,0,0,0,0,0,0,0
"3313",2,0,0,0,0,0,0,0
"3314",2,0,0,0,0,0,0,0
"3315",2,0,0,2,0,0,0,2
"3316",2,0,3,0,0,0,0,3
"3317",1,2,0,2,1,0,0,5
"3318",5,0,0,2,1,0,0,3
"3319",2,2,2,4,0,0,0,8
"3320",2,0,0,0,1,0,0,1
"3321",1,0,1,0,0,0,0,1
"3322",2,0,1,0,0,0,0,1
"3323",3,0,1,4,1,0,0,6
"3324",1,1,1,0,0,0,0,2
"3325",3,2,3,2,1,3,2,13
"3326",2,0,2,0,2,0,0,4
"3327",2,0,0,0,0,0,0,0
"3328",2,2,2,2,2,0,0,8
"3329",2,2,2,2,2,0,0,8
"3330",2,0,0,0,0,0,0,0
"3331",2,2,1,2,2,0,0,7
"3332",1,1,1,2,1,0,0,5
"3333",1,1,1,2,1,1,0,6
"3334",2,0,0,0,1,0,0,1
"3335",2,0,0,0,1,0,0,1
"3336",2,0,0,2,0,0,0,2
"3337",5,2,2,2,2,0,0,8
"3338",5,2,1,2,1,0,0,6
"3339",5,0,2,0,1,0,0,3
"3340",2,0,2,0,2,0,1,5
"3341",2,0,2,2,1,2,1,8
"3342",2,2,2,2,2,2,2,12
"3343",2,0,0,0,0,0,0,0
"3344",2,0,0,0,0,0,0,0
"3345",2,2,0,0,2,0,0,4
"3346",2,0,0,0,0,0,0,0
"3347",2,0,0,0,0,0,0,0
"3348",2,0,0,0,0,0,0,0
"3349",2,0,0,0,0,0,0,0
"3350",2,0,0,0,0,0,0,0
"3351",6,0,0,0,1,0,0,1
"3352",2,2,0,3,1,0,0,6
"3353",2,2,2,0,0,0,0,4
"3354",2,0,0,0,0,0,0,0
"3355",5,2,2,0,1,0,0,5
"3356",2,0,0,2,1,2,0,5
"3357",2,0,2,0,1,0,0,3
"3358",2,2,0,0,2,0,0,4
"3359",5,2,2,3,1,0,0,8
"3360",2,0,0,0,0,0,0,0
"3361",2,0,0,0,1,0,0,1
"3362",2,2,2,2,1,0,0,7
"3363",5,0,0,0,1,0,0,1
"3364",2,0,0,0,1,0,0,1
"3365",2,0,0,0,1,0,0,1
"3366",2,0,0,3,1,0,0,4
"3367",5,0,0,0,1,0,0,1
"3368",2,0,0,0,1,0,0,1
"3369",2,1,1,0,0,0,0,2
"3370",2,0,0,0,1,0,0,1
"3371",2,0,0,0,1,0,0,1
"3372",3,0,0,0,0,0,0,0
"3373",3,0,0,3,3,0,0,6
"3374",2,0,0,0,0,0,0,0
"3375",2,1,0,0,0,0,0,1
"3376",2,0,0,0,0,0,0,0
"3377",2,0,2,2,0,0,0,4
"3378",3,0,0,0,0,0,0,0
"3379",3,0,0,2,0,0,0,2
"3380",3,0,3,0,0,0,0,3
"3381",2,0,0,2,0,0,0,2
"3382",5,1,0,0,1,0,0,2
"3383",1,2,0,0,0,0,1,3
"3384",2,2,2,2,1,0,1,8
"3385",2,2,2,2,0,0,0,6
"3386",6,0,0,0,1,0,2,3
"3387",1,0,1,0,1,0,0,2
"3388",2,0,1,0,0,0,0,1
"3389",3,3,3,3,1,0,0,10
"3390",2,0,0,2,1,0,0,3
"3391",5,0,2,0,0,0,0,2
"3392",5,0,2,0,0,0,0,2
"3393",5,0,1,0,0,0,0,1
"3394",1,0,1,0,0,0,0,1
"3395",2,0,1,0,1,0,0,2
"3396",1,2,2,0,2,0,0,6
"3397",1,0,0,0,1,0,0,1
"3398",2,0,2,0,2,0,0,4
"3399",2,0,0,0,0,0,0,0
"3400",3,2,0,2,1,0,0,5
"3401",2,0,0,0,0,0,0,0
"3402",1,0,1,2,1,0,0,4
"3403",2,0,2,0,2,0,0,4
"3404",2,0,0,0,1,0,0,1
"3405",1,2,2,2,0,0,0,6
"3406",2,0,2,0,0,0,0,2
"3407",2,0,2,2,0,0,0,4
"3408",2,0,2,2,2,0,0,6
"3409",2,0,0,0,0,0,0,0
"3410",3,0,1,0,0,0,0,1
"3411",3,0,1,0,0,0,0,1
"3412",3,0,0,0,1,0,0,1
"3413",5,0,0,0,0,0,0,0
"3414",2,2,2,2,1,0,0,7
"3415",3,2,2,0,1,0,0,5
"3416",1,0,0,0,1,0,0,1
"3417",2,0,0,0,1,0,0,1
"3418",2,0,0,0,0,0,0,0
"3419",1,0,0,0,1,1,0,2
"3420",1,0,1,0,0,0,0,1
"3421",2,0,0,0,1,0,0,1
"3422",2,0,2,2,1,0,2,7
"3423",2,0,0,2,1,0,0,3
"3424",2,0,0,2,1,0,0,3
"3425",2,0,1,0,1,0,0,2
"3426",2,1,1,0,1,0,1,4
"3427",2,0,2,2,1,1,1,7
"3428",2,0,0,0,0,0,2,2
"3429",5,0,0,0,1,0,0,1
"3430",4,1,1,1,1,1,1,6
"3431",1,1,0,0,1,0,0,2
"3432",2,0,0,0,0,0,0,0
"3433",2,1,0,0,1,0,0,2
"3434",2,1,1,0,1,0,0,3
"3435",5,0,1,1,1,0,0,3
"3436",1,2,0,2,2,0,2,8
"3437",2,0,0,2,0,0,0,2
"3438",2,0,1,0,3,0,0,4
"3439",2,0,2,0,2,0,0,4
"3440",5,0,1,0,0,0,0,1
"3441",2,0,1,0,0,0,0,1
"3442",1,0,0,0,0,0,0,0
"3443",1,1,0,0,0,0,0,1
"3444",2,1,0,0,0,0,0,1
"3445",1,0,0,0,0,0,0,0
"3446",1,1,0,0,0,0,0,1
"3447",1,0,0,0,0,0,0,0
"3448",2,0,0,0,0,0,0,0
"3449",1,1,0,0,0,0,0,1
"3450",1,1,0,0,0,0,0,1
"3451",1,1,0,0,0,0,0,1
"3452",2,0,0,0,0,0,0,0
"3453",1,0,0,0,0,0,0,0
"3454",1,2,0,0,0,0,0,2
"3455",2,0,0,0,0,0,0,0
"3456",2,0,0,0,0,0,0,0
"3457",2,2,0,0,0,0,0,2
"3458",2,0,0,0,1,0,0,1
"3459",2,0,0,0,1,0,0,1
"3460",2,0,1,0,0,0,0,1
"3461",2,0,0,0,0,0,0,0
"3462",2,0,0,0,0,0,0,0
"3463",3,0,0,0,0,0,0,0
"3464",3,0,0,0,0,0,0,0
"3465",2,0,1,2,1,0,0,4
"3466",3,0,0,0,2,0,0,2
"3467",2,0,1,0,0,0,0,1
"3468",2,0,0,0,0,0,0,0
"3469",2,0,0,0,1,0,0,1
"3470",2,0,0,0,0,0,0,0
"3471",2,0,0,0,1,0,0,1
"3472",2,0,0,0,0,0,0,0
"3473",2,2,0,0,2,0,0,4
"3474",2,2,0,0,0,0,0,2
"3475",2,0,1,0,1,0,0,2
"3476",1,1,1,2,1,2,0,7
"3477",2,0,0,2,1,0,0,3
"3478",2,0,0,0,0,0,0,0
"3479",1,2,1,2,1,0,0,6
"3480",2,0,2,2,2,0,0,6
"3481",2,0,1,2,1,0,0,4
"3482",2,0,1,0,1,2,0,4
"3483",2,0,0,0,0,0,0,0
"3484",2,0,0,0,0,2,0,2
"3485",2,0,2,2,1,0,0,5
"3486",2,0,1,0,0,0,0,1
"3487",2,2,2,2,1,0,0,7
"3488",2,2,0,2,1,0,1,6
"3489",1,2,0,2,1,0,0,5
"3490",2,0,1,0,0,0,0,1
"3491",2,0,0,0,0,0,0,0
"3492",2,0,0,0,1,0,0,1
